building_id,uid,tile_id,gt_label,gt_label_idx,p_nodmg,p_minor,p_major,p_dest,pred_argmax,confidence_max,margin_top1_top2,entropy
santa-rosa-wildfire_00000028:f8fba8a0-a6ee-4a81-83b8-81c2da39bc36,f8fba8a0-a6ee-4a81-83b8-81c2da39bc36,santa-rosa-wildfire_00000028,no-damage,0,0.859824,0.031895,0.005245,0.103036,0,0.859824,0.756787,0.501453
santa-rosa-wildfire_00000021:05eaf3c9-52be-404e-87c4-fde49b27421e,05eaf3c9-52be-404e-87c4-fde49b27421e,santa-rosa-wildfire_00000021,no-damage,0,0.538447,0.381574,0.005375,0.074605,0,0.538447,0.156873,0.922691
santa-rosa-wildfire_00000021:062fbd93-5d59-4286-bcf6-d6953e2bb6d2,062fbd93-5d59-4286-bcf6-d6953e2bb6d2,santa-rosa-wildfire_00000021,destroyed,3,0.002589,0.011707,0.000034,0.985669,3,0.985669,0.973962,0.082069
santa-rosa-wildfire_00000021:0fca8a7b-8971-402e-9bac-2483cedae841,0fca8a7b-8971-402e-9bac-2483cedae841,santa-rosa-wildfire_00000021,destroyed,3,0.749476,0.000002,0.000016,0.250506,0,0.749476,0.498970,0.563098
santa-rosa-wildfire_00000021:12b7c8fd-23f7-4096-a4f3-0e42cc857046,12b7c8fd-23f7-4096-a4f3-0e42cc857046,santa-rosa-wildfire_00000021,no-damage,0,0.996742,0.000180,0.000003,0.003075,0,0.996742,0.993667,0.022635
santa-rosa-wildfire_00000021:15707797-fcea-46a7-b464-048a85e472f7,15707797-fcea-46a7-b464-048a85e472f7,santa-rosa-wildfire_00000021,no-damage,0,0.947555,0.051569,0.000000,0.000876,0,0.947555,0.895986,0.210108
santa-rosa-wildfire_00000021:3d3bdda8-827f-4202-8cde-a81ed01965a9,3d3bdda8-827f-4202-8cde-a81ed01965a9,santa-rosa-wildfire_00000021,destroyed,3,0.213405,0.000003,0.000282,0.786310,3,0.786310,0.572904,0.520990
santa-rosa-wildfire_00000021:71e926a3-207f-439c-b4fa-992acc672890,71e926a3-207f-439c-b4fa-992acc672890,santa-rosa-wildfire_00000021,destroyed,3,0.017559,0.000033,0.043709,0.938698,3,0.938698,0.894989,0.267522
santa-rosa-wildfire_00000021:775b1afd-67be-4a45-9be9-a485d8cf7a70,775b1afd-67be-4a45-9be9-a485d8cf7a70,santa-rosa-wildfire_00000021,no-damage,0,0.821764,0.003409,0.000000,0.174826,0,0.821764,0.646938,0.485574
santa-rosa-wildfire_00000021:7d634387-0d09-4aea-b6d2-7a91922b793c,7d634387-0d09-4aea-b6d2-7a91922b793c,santa-rosa-wildfire_00000021,destroyed,3,0.007944,0.001729,0.000662,0.989665,3,0.989665,0.981721,0.064536
santa-rosa-wildfire_00000021:ad1de25b-0935-4af8-a966-2811b0131ab5,ad1de25b-0935-4af8-a966-2811b0131ab5,santa-rosa-wildfire_00000021,destroyed,3,0.186716,0.000501,0.002181,0.810602,3,0.810602,0.623886,0.500722
santa-rosa-wildfire_00000021:bfb1f29b-579f-4b7f-b05a-77798d6c9d9e,bfb1f29b-579f-4b7f-b05a-77798d6c9d9e,santa-rosa-wildfire_00000021,no-damage,0,0.878676,0.000129,0.000013,0.121183,0,0.878676,0.757493,0.370697
santa-rosa-wildfire_00000019:01736adb-a309-4859-b55d-91a1be740893,01736adb-a309-4859-b55d-91a1be740893,santa-rosa-wildfire_00000019,no-damage,0,0.362482,0.000701,0.001594,0.635222,3,0.635222,0.272740,0.671454
santa-rosa-wildfire_00000019:082e2e08-4e28-44bb-a8db-22303fca2aec,082e2e08-4e28-44bb-a8db-22303fca2aec,santa-rosa-wildfire_00000019,no-damage,0,0.993539,0.000025,0.000051,0.006385,0,0.993539,0.987154,0.039475
santa-rosa-wildfire_00000019:08a8cea7-7fa7-4345-87e4-48f67b0b9856,08a8cea7-7fa7-4345-87e4-48f67b0b9856,santa-rosa-wildfire_00000019,no-damage,0,0.988260,0.000085,0.000320,0.011336,0,0.988260,0.976924,0.065819
santa-rosa-wildfire_00000019:0a5486f0-d055-4c0f-94a0-f47d1db8176d,0a5486f0-d055-4c0f-94a0-f47d1db8176d,santa-rosa-wildfire_00000019,no-damage,0,0.940058,0.054002,0.000561,0.005379,0,0.940058,0.886056,0.248034
santa-rosa-wildfire_00000019:11a1dd06-1c94-479e-824a-e658bee2df27,11a1dd06-1c94-479e-824a-e658bee2df27,santa-rosa-wildfire_00000019,no-damage,0,0.980708,0.000047,0.000061,0.019184,0,0.980708,0.961523,0.096014
santa-rosa-wildfire_00000019:12820ff7-0be9-415f-94e2-9b9e1e186812,12820ff7-0be9-415f-94e2-9b9e1e186812,santa-rosa-wildfire_00000019,no-damage,0,0.957709,0.008080,0.002007,0.032205,0,0.957709,0.925504,0.203425
santa-rosa-wildfire_00000019:18952ab4-b68c-4c9c-80bc-7798701153e4,18952ab4-b68c-4c9c-80bc-7798701153e4,santa-rosa-wildfire_00000019,no-damage,0,0.988893,0.000478,0.000183,0.010445,0,0.988893,0.978448,0.063924
santa-rosa-wildfire_00000019:1a6af073-ef97-47f6-b90a-8be18ff94cba,1a6af073-ef97-47f6-b90a-8be18ff94cba,santa-rosa-wildfire_00000019,no-damage,0,0.992276,0.000886,0.000027,0.006811,0,0.992276,0.985465,0.048191
santa-rosa-wildfire_00000019:20e21e8d-9d40-4205-961c-b76bd2f5909e,20e21e8d-9d40-4205-961c-b76bd2f5909e,santa-rosa-wildfire_00000019,no-damage,0,0.990807,0.000187,0.000214,0.008792,0,0.990807,0.982014,0.054186
santa-rosa-wildfire_00000019:25634414-9379-4667-a267-14a8adf931e2,25634414-9379-4667-a267-14a8adf931e2,santa-rosa-wildfire_00000019,destroyed,3,0.763517,0.000782,0.011579,0.224122,0,0.763517,0.539395,0.598421
santa-rosa-wildfire_00000019:2d412339-9708-4c95-9ff3-96287bec9e15,2d412339-9708-4c95-9ff3-96287bec9e15,santa-rosa-wildfire_00000019,no-damage,0,0.991113,0.003643,0.003182,0.002062,0,0.991113,0.987469,0.060354
santa-rosa-wildfire_00000019:315dcdd9-e6ce-4e8b-8f94-eff4087a8e18,315dcdd9-e6ce-4e8b-8f94-eff4087a8e18,santa-rosa-wildfire_00000019,no-damage,0,0.986349,0.000009,0.000085,0.013557,0,0.986349,0.972792,0.072764
santa-rosa-wildfire_00000019:32121381-5731-4e60-b51c-a0d444d8592e,32121381-5731-4e60-b51c-a0d444d8592e,santa-rosa-wildfire_00000019,no-damage,0,0.996930,0.000044,0.000234,0.002791,0,0.996930,0.994138,0.021888
santa-rosa-wildfire_00000019:3344b6db-9c51-4352-9bb9-e346532afe77,3344b6db-9c51-4352-9bb9-e346532afe77,santa-rosa-wildfire_00000019,destroyed,3,0.000090,0.000004,0.000182,0.999724,3,0.999724,0.999542,0.002735
santa-rosa-wildfire_00000019:351e22ad-6097-4401-ab25-4ac60d5d3fdb,351e22ad-6097-4401-ab25-4ac60d5d3fdb,santa-rosa-wildfire_00000019,no-damage,0,0.990544,0.000048,0.000203,0.009205,0,0.990544,0.981339,0.054765
santa-rosa-wildfire_00000019:37b5a720-9c79-4252-88b9-97fd86a8e904,37b5a720-9c79-4252-88b9-97fd86a8e904,santa-rosa-wildfire_00000019,no-damage,0,0.985075,0.000207,0.000213,0.014504,0,0.985075,0.970572,0.079774
santa-rosa-wildfire_00000019:3ef81c52-7a69-4fdb-92aa-98f52675f192,3ef81c52-7a69-4fdb-92aa-98f52675f192,santa-rosa-wildfire_00000019,destroyed,3,0.000685,0.000007,0.006238,0.993070,3,0.993070,0.986833,0.043652
santa-rosa-wildfire_00000019:41de0f7a-ca31-4a52-8c10-5002bbf42d33,41de0f7a-ca31-4a52-8c10-5002bbf42d33,santa-rosa-wildfire_00000019,no-damage,0,0.983374,0.000001,0.000000,0.016625,0,0.983374,0.966749,0.084617
santa-rosa-wildfire_00000019:4a279955-4333-4b13-a4d6-21d7be5adb0f,4a279955-4333-4b13-a4d6-21d7be5adb0f,santa-rosa-wildfire_00000019,no-damage,0,0.999032,0.000020,0.000005,0.000943,0,0.999032,0.998088,0.007819
santa-rosa-wildfire_00000019:4b8a2e1d-361b-4050-9217-cffccffcb49d,4b8a2e1d-361b-4050-9217-cffccffcb49d,santa-rosa-wildfire_00000019,no-damage,0,0.995199,0.000004,0.000031,0.004766,0,0.995199,0.990433,0.030644
santa-rosa-wildfire_00000019:4bd16ed6-5f94-4699-8442-bdf4d0dbcc0e,4bd16ed6-5f94-4699-8442-bdf4d0dbcc0e,santa-rosa-wildfire_00000019,destroyed,3,0.003975,0.000027,0.000002,0.995996,3,0.995996,0.992021,0.026280
santa-rosa-wildfire_00000019:4d274831-5ebd-4765-9d25-fe2aeb111617,4d274831-5ebd-4765-9d25-fe2aeb111617,santa-rosa-wildfire_00000019,destroyed,3,0.000321,0.000000,0.000000,0.999679,3,0.999679,0.999358,0.002910
santa-rosa-wildfire_00000019:4d521831-d3eb-4729-8631-55c4357c428f,4d521831-d3eb-4729-8631-55c4357c428f,santa-rosa-wildfire_00000019,minor-damage,1,0.954165,0.006332,0.000048,0.039455,0,0.954165,0.914711,0.204840
santa-rosa-wildfire_00000019:4f1fa46d-76f4-49c2-9683-5e0ffaf59036,4f1fa46d-76f4-49c2-9683-5e0ffaf59036,santa-rosa-wildfire_00000019,no-damage,0,0.871221,0.001300,0.000332,0.127147,0,0.871221,0.744074,0.393631
santa-rosa-wildfire_00000019:580d09f7-3fc9-4b13-a230-61900a766829,580d09f7-3fc9-4b13-a230-61900a766829,santa-rosa-wildfire_00000019,no-damage,0,0.992319,0.000017,0.000015,0.007649,0,0.992319,0.984670,0.045283
santa-rosa-wildfire_00000019:6090a0f8-c0ae-4541-8288-b2c27de4a984,6090a0f8-c0ae-4541-8288-b2c27de4a984,santa-rosa-wildfire_00000019,destroyed,3,0.037677,0.018139,0.000858,0.943326,3,0.943326,0.905648,0.257359
santa-rosa-wildfire_00000019:70be566a-613f-4a24-beea-2dc145df1f30,70be566a-613f-4a24-beea-2dc145df1f30,santa-rosa-wildfire_00000019,no-damage,0,0.992964,0.000009,0.000026,0.007001,0,0.992964,0.985963,0.042131
santa-rosa-wildfire_00000019:71d4af9b-5a45-4853-b182-e109c2786ac3,71d4af9b-5a45-4853-b182-e109c2786ac3,santa-rosa-wildfire_00000019,no-damage,0,0.989795,0.000302,0.000047,0.009857,0,0.989795,0.979938,0.058600
santa-rosa-wildfire_00000019:759e5669-b711-4974-8627-52598dfdc11b,759e5669-b711-4974-8627-52598dfdc11b,santa-rosa-wildfire_00000019,no-damage,0,0.996904,0.000017,0.000026,0.003053,0,0.996904,0.993851,0.021230
santa-rosa-wildfire_00000019:76af37c7-d4ad-4307-8cf3-d680dbc3e65e,76af37c7-d4ad-4307-8cf3-d680dbc3e65e,santa-rosa-wildfire_00000019,no-damage,0,0.994705,0.000025,0.000001,0.005269,0,0.994705,0.989436,0.033203
santa-rosa-wildfire_00000019:76d78c7b-2617-49cf-be7b-07bc24538cfd,76d78c7b-2617-49cf-be7b-07bc24538cfd,santa-rosa-wildfire_00000019,no-damage,0,0.993134,0.000027,0.000029,0.006810,0,0.993134,0.986324,0.041410
santa-rosa-wildfire_00000019:7c5838ec-3bed-4660-8d9f-028da55ce02f,7c5838ec-3bed-4660-8d9f-028da55ce02f,santa-rosa-wildfire_00000019,no-damage,0,0.973137,0.001107,0.000317,0.025440,0,0.973137,0.947696,0.129983
santa-rosa-wildfire_00000019:7c687a9e-f8a6-4142-9636-f8acdabcd6eb,7c687a9e-f8a6-4142-9636-f8acdabcd6eb,santa-rosa-wildfire_00000019,destroyed,3,0.000948,0.000007,0.000108,0.998937,3,0.998937,0.997989,0.008731
santa-rosa-wildfire_00000019:8222ce98-baae-4ea6-bba1-d5dac2bab488,8222ce98-baae-4ea6-bba1-d5dac2bab488,santa-rosa-wildfire_00000019,no-damage,0,0.816416,0.002813,0.002595,0.178176,0,0.816416,0.638240,0.504919
santa-rosa-wildfire_00000019:8b2eda86-7f01-4bc4-9114-30eb183d44b8,8b2eda86-7f01-4bc4-9114-30eb183d44b8,santa-rosa-wildfire_00000019,no-damage,0,0.962258,0.000246,0.000129,0.037367,0,0.962258,0.924891,0.163044
santa-rosa-wildfire_00000019:91568825-8554-47f4-b163-8f018b3c854e,91568825-8554-47f4-b163-8f018b3c854e,santa-rosa-wildfire_00000019,destroyed,3,0.108095,0.020317,0.035802,0.835786,3,0.835786,0.727692,0.588781
santa-rosa-wildfire_00000019:9f894e3d-f3c4-4b7e-88cb-a3c921eff28e,9f894e3d-f3c4-4b7e-88cb-a3c921eff28e,santa-rosa-wildfire_00000019,no-damage,0,0.962944,0.000376,0.000941,0.035740,0,0.962944,0.927204,0.164947
santa-rosa-wildfire_00000019:b190b58f-56c1-43bf-95fc-a684c35470eb,b190b58f-56c1-43bf-95fc-a684c35470eb,santa-rosa-wildfire_00000019,no-damage,0,0.998129,0.000045,0.000007,0.001818,0,0.998129,0.996311,0.013882
santa-rosa-wildfire_00000019:b667998b-7611-4676-b00f-8812e137f1d2,b667998b-7611-4676-b00f-8812e137f1d2,santa-rosa-wildfire_00000019,no-damage,0,0.995406,0.000001,0.000003,0.004590,0,0.995406,0.990816,0.029355
santa-rosa-wildfire_00000019:bbe42fc9-35f8-44dd-9bce-8ade2e34c5d4,bbe42fc9-35f8-44dd-9bce-8ade2e34c5d4,santa-rosa-wildfire_00000019,destroyed,3,0.000010,0.000000,0.000004,0.999986,3,0.999986,0.999976,0.000180
santa-rosa-wildfire_00000019:bd7850b1-1396-4eba-8cac-c62ed7aa6555,bd7850b1-1396-4eba-8cac-c62ed7aa6555,santa-rosa-wildfire_00000019,destroyed,3,0.029364,0.000285,0.010472,0.959879,3,0.959879,0.930514,0.192971
santa-rosa-wildfire_00000019:c8233658-3141-4b22-b4c8-d0d100cae9cc,c8233658-3141-4b22-b4c8-d0d100cae9cc,santa-rosa-wildfire_00000019,destroyed,3,0.000150,0.000000,0.000001,0.999850,3,0.999850,0.999700,0.001478
santa-rosa-wildfire_00000019:da9427d9-a9c2-44e8-8458-ddf36430f0f5,da9427d9-a9c2-44e8-8458-ddf36430f0f5,santa-rosa-wildfire_00000019,no-damage,0,0.998061,0.000086,0.000283,0.001571,0,0.998061,0.996490,0.015193
santa-rosa-wildfire_00000019:e7ec2c14-2683-4ec0-8a72-47cc9d0c4ac3,e7ec2c14-2683-4ec0-8a72-47cc9d0c4ac3,santa-rosa-wildfire_00000019,no-damage,0,0.996700,0.000060,0.000046,0.003194,0,0.996700,0.993505,0.022695
santa-rosa-wildfire_00000019:efc84ce2-7c3b-435d-abde-c40e934ba657,efc84ce2-7c3b-435d-abde-c40e934ba657,santa-rosa-wildfire_00000019,no-damage,0,0.983519,0.000182,0.000298,0.016001,0,0.983519,0.967518,0.086496
santa-rosa-wildfire_00000019:efe3f4e0-3566-460e-8e75-65dac9e1a19e,efe3f4e0-3566-460e-8e75-65dac9e1a19e,santa-rosa-wildfire_00000019,no-damage,0,0.998328,0.000157,0.000001,0.001513,0,0.998328,0.996815,0.012892
santa-rosa-wildfire_00000019:f20fe455-b53c-4153-b01f-d9e1ef1a1929,f20fe455-b53c-4153-b01f-d9e1ef1a1929,santa-rosa-wildfire_00000019,destroyed,3,0.001656,0.000002,0.000320,0.998023,3,0.998023,0.996367,0.015173
santa-rosa-wildfire_00000019:f625fe1b-661a-480c-8178-fcbc935df316,f625fe1b-661a-480c-8178-fcbc935df316,santa-rosa-wildfire_00000019,no-damage,0,0.832337,0.015932,0.015161,0.136570,0,0.832337,0.695767,0.554110
santa-rosa-wildfire_00000019:f8801c2c-6a42-4e8d-9b75-8c952238138a,f8801c2c-6a42-4e8d-9b75-8c952238138a,santa-rosa-wildfire_00000019,no-damage,0,0.977341,0.000199,0.000175,0.022284,0,0.977341,0.955057,0.110380
santa-rosa-wildfire_00000019:f8c50f76-2b48-4587-9b8b-90dc936e894e,f8c50f76-2b48-4587-9b8b-90dc936e894e,santa-rosa-wildfire_00000019,no-damage,0,0.995610,0.000127,0.000153,0.004109,0,0.995610,0.991501,0.029444
santa-rosa-wildfire_00000019:f9e0df6b-ea49-41e8-8ef1-3b9f17be99a0,f9e0df6b-ea49-41e8-8ef1-3b9f17be99a0,santa-rosa-wildfire_00000019,destroyed,3,0.000077,0.000001,0.000015,0.999907,3,0.999907,0.999830,0.001003
santa-rosa-wildfire_00000019:fba7e6ab-668a-48a5-98fb-9a0e8127e383,fba7e6ab-668a-48a5-98fb-9a0e8127e383,santa-rosa-wildfire_00000019,no-damage,0,0.990829,0.000299,0.003239,0.005633,0,0.990829,0.985196,0.059300
santa-rosa-wildfire_00000012:052a7057-150e-4bf3-92fa-f16198fca039,052a7057-150e-4bf3-92fa-f16198fca039,santa-rosa-wildfire_00000012,destroyed,3,0.000301,0.000190,0.000299,0.999209,3,0.999209,0.998908,0.007289
santa-rosa-wildfire_00000012:08a334a7-c512-4187-87f5-d5fdb3de2f13,08a334a7-c512-4187-87f5-d5fdb3de2f13,santa-rosa-wildfire_00000012,destroyed,3,0.215066,0.000730,0.000331,0.783873,3,0.783873,0.568807,0.529321
santa-rosa-wildfire_00000012:0ab90251-8115-44f8-8256-e61dbb1b5796,0ab90251-8115-44f8-8256-e61dbb1b5796,santa-rosa-wildfire_00000012,destroyed,3,0.498559,0.174973,0.240849,0.085620,0,0.498559,0.257709,1.205321
santa-rosa-wildfire_00000012:0bf42825-d2a6-4078-877f-5b3c4cecc3ae,0bf42825-d2a6-4078-877f-5b3c4cecc3ae,santa-rosa-wildfire_00000012,destroyed,3,0.000221,0.000004,0.000003,0.999772,3,0.999772,0.999551,0.002177
santa-rosa-wildfire_00000012:0c8c92d5-5a3c-46df-9261-43921e1515d5,0c8c92d5-5a3c-46df-9261-43921e1515d5,santa-rosa-wildfire_00000012,destroyed,3,0.001211,0.000223,0.000898,0.997668,3,0.997668,0.996456,0.018639
santa-rosa-wildfire_00000012:0dfba5e1-ebd8-4f20-8eab-83074dcfdf9f,0dfba5e1-ebd8-4f20-8eab-83074dcfdf9f,santa-rosa-wildfire_00000012,destroyed,3,0.000112,0.000000,0.000142,0.999746,3,0.999746,0.999604,0.002533
santa-rosa-wildfire_00000012:0ea80eff-4247-4d49-933f-b244667c5ece,0ea80eff-4247-4d49-933f-b244667c5ece,santa-rosa-wildfire_00000012,destroyed,3,0.341210,0.000019,0.000050,0.658722,3,0.658722,0.317512,0.642568
santa-rosa-wildfire_00000012:1693714f-b1a1-461e-9ae3-7147209d6102,1693714f-b1a1-461e-9ae3-7147209d6102,santa-rosa-wildfire_00000012,destroyed,3,0.074339,0.180482,0.000859,0.744320,3,0.744320,0.563838,0.728076
santa-rosa-wildfire_00000012:17eceef3-8dc5-4d98-9a79-6141143e5191,17eceef3-8dc5-4d98-9a79-6141143e5191,santa-rosa-wildfire_00000012,destroyed,3,0.132004,0.005358,0.009021,0.853618,3,0.853618,0.721614,0.472889
santa-rosa-wildfire_00000012:1ae44cfa-2b3d-4cde-ab25-28ac24a9a304,1ae44cfa-2b3d-4cde-ab25-28ac24a9a304,santa-rosa-wildfire_00000012,destroyed,3,0.000178,0.000001,0.000247,0.999574,3,0.999574,0.999327,0.004025
santa-rosa-wildfire_00000012:1b91c8fe-0c3b-47e4-9137-d34557b49b8d,1b91c8fe-0c3b-47e4-9137-d34557b49b8d,santa-rosa-wildfire_00000012,destroyed,3,0.272959,0.001281,0.019899,0.705861,3,0.705861,0.432901,0.686774
santa-rosa-wildfire_00000012:1c1b8317-8020-4b7b-80cf-b28699792b5d,1c1b8317-8020-4b7b-80cf-b28699792b5d,santa-rosa-wildfire_00000012,destroyed,3,0.000114,0.000001,0.000004,0.999881,3,0.999881,0.999767,0.001220
santa-rosa-wildfire_00000012:1c38d3b5-1157-4abe-9d51-a52b65ec14d8,1c38d3b5-1157-4abe-9d51-a52b65ec14d8,santa-rosa-wildfire_00000012,destroyed,3,0.000172,0.000003,0.000038,0.999787,3,0.999787,0.999615,0.002130
santa-rosa-wildfire_00000012:1f113032-569b-4a65-88c3-664f13ddaf8c,1f113032-569b-4a65-88c3-664f13ddaf8c,santa-rosa-wildfire_00000012,destroyed,3,0.005183,0.000063,0.001007,0.993747,3,0.993747,0.988564,0.041068
santa-rosa-wildfire_00000012:20fc41cf-7f44-4675-9425-7dc7ba97bea3,20fc41cf-7f44-4675-9425-7dc7ba97bea3,santa-rosa-wildfire_00000012,destroyed,3,0.001750,0.000003,0.000511,0.997736,3,0.997736,0.995987,0.017276
santa-rosa-wildfire_00000012:21528b8b-22af-402d-9ddf-e3a163793fba,21528b8b-22af-402d-9ddf-e3a163793fba,santa-rosa-wildfire_00000012,destroyed,3,0.000292,0.000001,0.000004,0.999702,3,0.999702,0.999410,0.002744
santa-rosa-wildfire_00000012:21a27d5b-34d3-4c53-80c1-23d559d2c9f2,21a27d5b-34d3-4c53-80c1-23d559d2c9f2,santa-rosa-wildfire_00000012,destroyed,3,0.000455,0.000000,0.000005,0.999540,3,0.999540,0.999085,0.004028
santa-rosa-wildfire_00000012:235400cf-1ff4-4a3d-aabc-0d10dc0a3025,235400cf-1ff4-4a3d-aabc-0d10dc0a3025,santa-rosa-wildfire_00000012,destroyed,3,0.000595,0.000000,0.000000,0.999405,3,0.999405,0.998811,0.005014
santa-rosa-wildfire_00000012:23b20e4a-7f1c-48a4-8c0a-52f24e6e2ec2,23b20e4a-7f1c-48a4-8c0a-52f24e6e2ec2,santa-rosa-wildfire_00000012,destroyed,3,0.000387,0.000031,0.000753,0.998829,3,0.998829,0.998076,0.009949
santa-rosa-wildfire_00000012:24036cb8-f8b4-4862-80f5-a6ee35d7d8f5,24036cb8-f8b4-4862-80f5-a6ee35d7d8f5,santa-rosa-wildfire_00000012,destroyed,3,0.000528,0.000049,0.001792,0.997631,3,0.997631,0.995839,0.018173
santa-rosa-wildfire_00000012:244b2cf6-2c57-421c-a4b5-39a47eb612b8,244b2cf6-2c57-421c-a4b5-39a47eb612b8,santa-rosa-wildfire_00000012,destroyed,3,0.209305,0.000378,0.015819,0.774498,3,0.774498,0.565193,0.593835
santa-rosa-wildfire_00000012:24dd85d1-4b4d-4618-a88d-84fa9bd83725,24dd85d1-4b4d-4618-a88d-84fa9bd83725,santa-rosa-wildfire_00000012,destroyed,3,0.000227,0.000001,0.000002,0.999770,3,0.999770,0.999542,0.002179
santa-rosa-wildfire_00000012:2852c0b6-974c-4028-84d7-bded9bb17caf,2852c0b6-974c-4028-84d7-bded9bb17caf,santa-rosa-wildfire_00000012,destroyed,3,0.000277,0.000041,0.000004,0.999678,3,0.999678,0.999401,0.003056
santa-rosa-wildfire_00000012:28e8efe0-d324-455b-9eb9-12f02702b42d,28e8efe0-d324-455b-9eb9-12f02702b42d,santa-rosa-wildfire_00000012,no-damage,0,0.920860,0.030552,0.000293,0.048296,0,0.920860,0.872564,0.331234
santa-rosa-wildfire_00000012:28edf0cc-5fa7-40ec-b746-039b6d63f846,28edf0cc-5fa7-40ec-b746-039b6d63f846,santa-rosa-wildfire_00000012,destroyed,3,0.186992,0.054553,0.073633,0.684822,3,0.684822,0.497830,0.923553
santa-rosa-wildfire_00000012:291f9a4a-7ff1-4ffc-8c18-8ed223716433,291f9a4a-7ff1-4ffc-8c18-8ed223716433,santa-rosa-wildfire_00000012,destroyed,3,0.001677,0.000019,0.000208,0.998096,3,0.998096,0.996419,0.014590
santa-rosa-wildfire_00000012:2cb6a7f7-5fe2-41d5-9daa-56513b088af1,2cb6a7f7-5fe2-41d5-9daa-56513b088af1,santa-rosa-wildfire_00000012,no-damage,0,0.988341,0.005206,0.000004,0.006449,0,0.988341,0.981893,0.071542
santa-rosa-wildfire_00000012:2dae6f70-eccf-42d1-96b4-18328b324c70,2dae6f70-eccf-42d1-96b4-18328b324c70,santa-rosa-wildfire_00000012,destroyed,3,0.000121,0.000000,0.000121,0.999758,3,0.999758,0.999636,0.002428
santa-rosa-wildfire_00000012:2f4bedba-7d3a-43ac-a3d9-1ae791bcb803,2f4bedba-7d3a-43ac-a3d9-1ae791bcb803,santa-rosa-wildfire_00000012,destroyed,3,0.000389,0.000154,0.000026,0.999431,3,0.999431,0.999042,0.005249
santa-rosa-wildfire_00000012:2ffefdbc-b60c-4cbb-a684-78568adeeb80,2ffefdbc-b60c-4cbb-a684-78568adeeb80,santa-rosa-wildfire_00000012,destroyed,3,0.005136,0.000011,0.000002,0.994851,3,0.994851,0.989715,0.032361
santa-rosa-wildfire_00000012:308092b2-3be0-4d24-b3f6-686b4717a35c,308092b2-3be0-4d24-b3f6-686b4717a35c,santa-rosa-wildfire_00000012,destroyed,3,0.000027,0.000000,0.000047,0.999926,3,0.999926,0.999880,0.000822
santa-rosa-wildfire_00000012:3513565d-b386-45b4-bc8e-6d5eb5aeafda,3513565d-b386-45b4-bc8e-6d5eb5aeafda,santa-rosa-wildfire_00000012,destroyed,3,0.001526,0.001503,0.002186,0.994784,3,0.994784,0.992598,0.038262
santa-rosa-wildfire_00000012:39771086-ca96-482f-b7a9-cac3c5ed90f2,39771086-ca96-482f-b7a9-cac3c5ed90f2,santa-rosa-wildfire_00000012,destroyed,3,0.268306,0.000022,0.000006,0.731666,3,0.731666,0.463359,0.581895
santa-rosa-wildfire_00000012:39b45e09-c88f-474d-b60f-82263f129ced,39b45e09-c88f-474d-b60f-82263f129ced,santa-rosa-wildfire_00000012,destroyed,3,0.000259,0.000000,0.000005,0.999736,3,0.999736,0.999478,0.002466
santa-rosa-wildfire_00000012:39c256ac-515b-4767-bb4b-07478c1dd375,39c256ac-515b-4767-bb4b-07478c1dd375,santa-rosa-wildfire_00000012,destroyed,3,0.000738,0.000000,0.000013,0.999249,3,0.999249,0.998512,0.006217
santa-rosa-wildfire_00000012:3a40e14f-2d33-41b1-9385-f5aa66f7250a,3a40e14f-2d33-41b1-9385-f5aa66f7250a,santa-rosa-wildfire_00000012,destroyed,3,0.937754,0.000013,0.000008,0.062225,0,0.937754,0.875529,0.233310
santa-rosa-wildfire_00000012:3e411459-86a1-4a94-8ba5-13bc1484de3b,3e411459-86a1-4a94-8ba5-13bc1484de3b,santa-rosa-wildfire_00000012,no-damage,0,0.990306,0.004924,0.000447,0.004322,0,0.990306,0.985381,0.062794
santa-rosa-wildfire_00000012:3e4d106a-69f2-4d47-be83-79c2393c81d2,3e4d106a-69f2-4d47-be83-79c2393c81d2,santa-rosa-wildfire_00000012,destroyed,3,0.000605,0.000000,0.000001,0.999395,3,0.999395,0.998790,0.005097
santa-rosa-wildfire_00000012:40cae32a-e3b0-4361-b6c8-67ec42697d39,40cae32a-e3b0-4361-b6c8-67ec42697d39,santa-rosa-wildfire_00000012,destroyed,3,0.002642,0.000000,0.000006,0.997352,3,0.997352,0.994710,0.018401
santa-rosa-wildfire_00000012:416b3ebb-c0db-47ef-b9a7-c07bd0ff2232,416b3ebb-c0db-47ef-b9a7-c07bd0ff2232,santa-rosa-wildfire_00000012,destroyed,3,0.000261,0.000001,0.000002,0.999736,3,0.999736,0.999475,0.002452
santa-rosa-wildfire_00000012:4274ea32-1952-4d76-abde-151f5c29c786,4274ea32-1952-4d76-abde-151f5c29c786,santa-rosa-wildfire_00000012,destroyed,3,0.000287,0.000003,0.000960,0.998750,3,0.998750,0.997790,0.010302
santa-rosa-wildfire_00000012:43616e89-f73f-41c5-89a6-bc41d2a0d274,43616e89-f73f-41c5-89a6-bc41d2a0d274,santa-rosa-wildfire_00000012,destroyed,3,0.000270,0.000001,0.000009,0.999720,3,0.999720,0.999450,0.002611
santa-rosa-wildfire_00000012:4440045c-ff3c-4153-9cf1-5984f83592db,4440045c-ff3c-4153-9cf1-5984f83592db,santa-rosa-wildfire_00000012,destroyed,3,0.000254,0.000000,0.000001,0.999744,3,0.999744,0.999489,0.002387
